_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
344,2365,229,The Solitary Twin,Psychological Thrillers,Harry Mathews,$15.95,,160 pages,New Directions,"""March 27, 2018""",English,811227545,978-0811227544,5.2 x 0.4 x 8 inches,4.8 ounces,The K-Factor,Science Fiction - Space Opera,Harry Harrison,$9.99,,42.0,Vintage Sci-Fi Classics,January 2018,,1528703502,9781528703505,8.5 x 5.5 x 0.1 inches,0.14 pounds,0
3460,1173,6053,The Map of Moments: A Novel of the Hidden Cities,Fantasy : Dark,Christopher Golden and Tim Lebbon,$15.99,Hidden Cities,350 pages,Diversion Books,"""June 26, 2018""",English,1635761905,978-1635761900,5.9 x 0.9 x 8.3 inches,1.1 pounds,Dregs of the Culver Waste Book 1 - Sand and Scrap  :  A Post-Apocalyptic Fantasy Novel,Fantasy - Dark Fantasy,Christopher R. Sendrowski and Elart Estole,$11.99,,306.0,Pine Fire Publishing,December 2015,,692612572,9780692612576,9 x 6 x 0.64 inches,0.91 pounds,0
538,670,358,Birth Of A Goddess (Descendants Series) (Volume 4),Science Fiction : Space Opera,Mark T Bacome,$19.99,Descendants Series (Book 4),536 pages,CreateSpace Independent Publishing Platform,"""December 15, 2017""",English,154684418X,978-1546844181,6 x 1.3 x 9 inches,2 pounds,Birth of a Goddess,Science Fiction - Space Opera,Mark T. Bacome,$19.99,,538.0,Createspace Independent Publishing Platform,December 2017,,154684418X,9781546844181,9.02 x 5.98 x 1.2 inches,1.72 pounds,1
3742,1563,6817,The Suffering,Fantasy : Dark,Robert Cano,$6.99,,109 pages,Independently published,"""January 24, 2018""",English,1549809512,978-1549809514,5 x 0.3 x 8 inches,6.2 ounces,The Drayton Diaries,Fantasy - Dark Fantasy,Robert W. Stephens,$9.99,,200.0,Createspace Independent Publishing Platform,December 2014,,1502893320,9781502893321,9.02 x 5.98 x 0.42 inches,0.6 pounds,0
3883,2511,7167,The Clairvoyants: A Novel,Psychological Thrillers,Karen Brown,$6.50,,352 pages,Picador; Reprint edition,"""February 20, 2018""",English,1250160022,978-1250160027,5.8 x 0.9 x 9.1 inches,13.4 ounces,Feast of Fates  :  A Novel of Geadhain,Fantasy - Dark Fantasy,Christian a. Brown,$19.99,,552.0,Createspace Independent Publishing Platform,July 2014,,1495907589,9781495907586,9 x 6 x 1.23 inches,1.76 pounds,0
1179,951,1375,"""The Best of Don Wilcox, Vol. 2""",Science Fiction : Space Opera,Don Wilcox and Von Rothenberger,$14.99,,268 pages,Wildside Press,"""October 20, 2017""",English,1479429740,978-1479429745,6 x 0.6 x 9 inches,14.9 ounces,"""The Best of Don Wilcox, Vol. 1""",Science Fiction - Space Opera,Don Wilcox and Rothenberger Von and Ashley Mike,$15.00,,314.0,Wildside Press,August 2016,,1479422959,9781479422951,9 x 6 x 0.7 inches,1.02 pounds,0
2627,1136,4365,"""Trial by Treason: The Enchanter General, Book Two""",Fantasy : Dark,Dave Duncan,$15.99,The Enchanter General (Book 2),336 pages,Night Shade Books,"""October 2, 2018""",English,1597809535,978-1597809535,5.5 x 8.2 inches,1.1 pounds,"""Ironfoot  :  The Enchanter General, Book One""",Fantasy - Dark Fantasy,Dave Duncan,$15.99,,344.0,Night Shade Books,October 2017,,1597809179,9781597809177,8.2 x 5.5 x 1 inches,0.7 pounds,0
274,526,195,Grendel Unit,Science Fiction : Space Opera,Bernard Schaffer,$24.99,,648 pages,CreateSpace Independent Publishing Platform; 2 edition,"""January 12, 2018""",English,198381072X,978-1983810725,6 x 1.5 x 9 inches,2.4 pounds,Grendel Unit,Science Fiction - Space Opera,Bernard Schaffer,$24.99,,648.0,Createspace Independent Publishing Platform,January 2018,,198381072X,9781983810725,9 x 6 x 1.3 inches,1.88 pounds,1
1763,717,3358,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Fifth Reich  :  Sisters of the Empire,Science Fiction - Space Opera,J. Palliser,$11.99,,266.0,Createspace Independent Publishing Platform,June 2013,,1548259853,9781548259853,9 x 6 x 0.6 inches,0.87 pounds,0
3321,1329,5664,The Dark Age Chronicles: Eve of Battle,Fantasy : Dark,T. L. Bailey,,The Dark Age Chronicles (Book 4),470 pages,Independently published,"""March 5, 2018""",English,198047902X,978-1980479024,6 x 1.2 x 9 inches,1.7 pounds,The Bonds of Fate,Fantasy - Dark Fantasy,Malcolm L. Floyd,$9.99,,68.0,Createspace Independent Publishing Platform,May 2016,,153356339X,9781533563392,9.02 x 5.98 x 0.14 inches,0.23 pounds,0
1607,1790,2630,Worms of the Rotting Apple: Food Chain Chronicles (Volume 3),Fantasy : Dark,James Kaylan Hughes,$5.99,Food Chain Chronicles (Book 3),52 pages,CreateSpace Independent Publishing Platform,"""December 12, 2017""",English,1981611584,978-1981611584,6 x 0.1 x 9 inches,4.5 ounces,Rise of the Destroyer,Science Fiction - Space Opera,James Dennis,$12.00,,302.0,Createspace Independent Publishing Platform,November 2014,,1503093360,9781503093362,7.99 x 5 x 0.63 inches,0.66 pounds,0
1509,1443,2154,Kill All Christians: Book 1: In the Village of the Devil's Daughters,Fantasy : Dark,Eugene Ward,,Kill All Christians (Book 1),294 pages,Independently published,"""February 15, 2018""",English,1980286779,978-1980286776,5 x 0.7 x 8 inches,13.8 ounces,Queen of the Pirates,Science Fiction - Space Opera,Blaze Ward,$16.95,,326.0,Knotted Road Press,August 2015,,1943663025,9781943663026,9.02 x 5.98 x 0.68 inches,0.96 pounds,0
2285,1804,4128,The Linear Cycle,Fantasy : Dark,Michael H. Potter,$11.95,,354 pages,Independently published,"""December 10, 2017""",English,1973511231,978-1973511236,6 x 0.9 x 9 inches,1.3 pounds,The Dimming,Fantasy - Dark Fantasy,Michael R. Stute,$16.99,,296.0,Createspace Independent Publishing Platform,December 2017,,1979200351,9781979200356,8 x 5.25 x 0.67 inches,0.75 pounds,0
1918,1164,3866,A Flicker of Steel (The Avalon Chronicles),Fantasy : Dark,Steve McHugh,$15.99,The Avalon Chronicles (Book 2),,47North,"""July 3, 2018""",English,1542047080,978-1542047081,5.5 x 1 x 8.2 inches,1.1 pounds,A Glimmer of Hope,Science Fiction - Space Opera,Steve McHugh,$14.95,,,47north,April 2020,,1477817964,9781477817964,,,0
305,590,208,Sojourn: Apocalypse: Volume IV (Volume 4),Science Fiction : Space Opera,Fidus Jungsturm,$19.95,Sojourn,184 pages,CreateSpace Independent Publishing Platform,"""January 2, 2018""",English,1983488062,978-1983488061,8.5 x 0.4 x 11 inches,1.2 pounds,Sojourn  :  Apocalypse: Volume IV,Science Fiction - Space Opera,Fidus Jungsturm,$19.95,,184.0,Createspace Independent Publishing Platform,January 2018,,1983488062,9781983488061,11 x 8.5 x 0.39 inches,0.97 pounds,1
314,574,213,Legion III: Kings of Oblivion (Deluxe Edition) (The Shattering) (Volume 3),Science Fiction : Space Opera,Van Allen Plexico,,The Shattering (Book 3),340 pages,CreateSpace Independent Publishing Platform; 3 edition,"""January 6, 2018""",English,1983637424,978-1983637421,6 x 0.8 x 9 inches,1.3 pounds,Legion III  :  Kings of Oblivion (Deluxe Edition),Science Fiction - Space Opera,Van Allen Plexico,$15.95,,340.0,Createspace Independent Publishing Platform,January 2018,,1983637424,9781983637421,9 x 6 x 0.76 inches,1.1 pounds,1
1165,2166,1309,The Narrative of Arthur Gordon Pym,Fantasy : Dark,Edgar Allan Poe,$14.99,,260 pages,Shadowridge Press,"""October 10, 2017""",English,1946808083,978-1946808080,7 x 0.6 x 10 inches,1.3 pounds,The Chessmen of Mars,Science Fiction - Space Opera,Edgar Rice Burroughs,$13.99,,236.0,Createspace Independent Publishing Platform,September 2016,,1539135055,9781539135050,9 x 6 x 0.5 inches,0.71 pounds,0
1774,2092,3426,Withered: Gems of the Goddess Book 3,Fantasy : Dark,Jessie Rister and Kathy Krick,$6.00,Gems of the Goddess (Book 3),206 pages,Independently published,"""October 23, 2017""",English,1973129345,978-1973129349,6 x 0.5 x 9 inches,13.1 ounces,"""Children of the Great Reckoning, Firewall, Book 2  :  Samu'el""",Science Fiction - Space Opera,K. B. Nelson and Kathy Haug,$15.50,,432.0,Karunajoythi Books,May 2013,,615813224,9780615813226,9 x 6 x 0.88 inches,1.27 pounds,0
4189,2610,8077,The Ambassadors,Psychological Thrillers,Henry James,,,572 pages,CreateSpace Independent Publishing Platform,"""January 30, 2018""",English,1984375318,978-1984375315,6 x 1.3 x 9 inches,2.1 pounds,The Inside Dark,Thrillers - Psychological,James Hankins,$12.05,,336.0,Thomas & Mercer,July 2017,,1477819908,9781477819906,8.2 x 5.5 x 1.1 inches,0.8 pounds,0
3993,1062,7419,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The Rats in the Walls,Fantasy - Dark Fantasy,H. P. Lovecraft,$5.99,,42.0,Positronic Publishing,January 2014,,1627555811,9781627555814,7.99 x 5 x 0.1 inches,0.12 pounds,0
2599,2107,4344,The Sinister Portrait of Cherie Rose (Gloryhill) (Volume 2),Fantasy : Dark,Vanessa Hawkins,$12.50,Gloryhill (Book 2),330 pages,CreateSpace Independent Publishing Platform; 1 edition,"""October 19, 2017""",English,1548866857,978-1548866853,5.5 x 0.8 x 8.5 inches,1.1 pounds,The Sinister Portrait of Cherie Rose,Fantasy - Dark Fantasy,Vanessa Hawkins,$12.50,,332.0,Createspace Independent Publishing Platform,October 2017,,1548866857,9781548866853,8.5 x 5.51 x 0.74 inches,0.93 pounds,1
3780,2254,6854,The Girl in the Ice (Erika Foster series),Psychological Thrillers,Robert Bryndza,$7.99,Erika Foster series (Book 1),394 pages,Grand Central Publishing,"""October 2, 2018""",English,1538730170,978-1538730171,,1.1 pounds,Skulls in the Stars,Fantasy - Dark Fantasy,Robert E. Howard,$8.99,,22.0,White Press,December 2014,,1473323037,9781473323032,8.5 x 5.5 x 0.05 inches,0.09 pounds,0
3518,1690,6147,Eclipse of the Sun: Age of Shadows: Book 1,Fantasy : Dark,Matthew A. Dickerson,$15.00,,330 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 31, 2017""",English,1983463477,978-1983463471,6 x 0.8 x 9 inches,1.2 pounds,Dead Magic  :  Book II of the Witch-Born Series,Fantasy - Dark Fantasy,A. J. Maguire,$16.99,,262.0,Createspace Independent Publishing Platform,November 2015,,1519421419,9781519421418,9.02 x 5.98 x 0.59 inches,0.86 pounds,0
4095,60,7674,The Gathering Edge (Liaden Universe),Science Fiction : Space Opera,Sharon Lee and Steve Miller,$7.99,Liaden Universe (Book 20),496 pages,Baen,"""July 31, 2018""",English,1481483358,978-1481483353,,1.1 pounds,The Nightwalker,Thrillers - Psychological,Sebastian Fitzek and Jaime Lee Searle,$19.95,,416.0,Pegasus Books,March 2018,,1681776618,9781681776613,8.25 x 5.5 x 0.74 inches,0.88 pounds,0
1454,11,2040,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds,0
2575,2201,4328,Flesh: The Shield  Maidens of the Cannibal Isles (The Cannibal Isles Collection) (Volume 4),Fantasy : Dark,Juliel Baranne,$7.49,The Cannibal Isles Collection (Book 4),30 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,197799234X,978-1977992345,6 x 0.1 x 9 inches,3.4 ounces,Raven  :  The Shield Maidens,Fantasy - Dark Fantasy,Juliet Baranne,$7.49,,30.0,Createspace Independent Publishing Platform,October 2017,,1977892566,9781977892560,9.02 x 5.98 x 0.06 inches,0.12 pounds,0
4163,1119,7902,"""Commonwealth Universe, Age 1: Volume 8: The Saddle and the Sleuth""",Science Fiction : Space Opera,Michelle Levigne,,"""Commonwealth Universe, Age 1 (Book 8)""",122 pages,Independently published,"""September 25, 2017""",English,1549827103,978-1549827105,5 x 0.3 x 8 inches,6.7 ounces,The Prisoner and the Chaplain,Thrillers - Psychological,Michelle Berry,$20.00,,280.0,Buckrider Books,November 2017,,1928088430,9781928088431,8.4 x 5.4 x 0.6 inches,0.7 pounds,0
1730,228,3219,The Glass Blade,Science Fiction : Space Opera,Ryan Wieser,$15.00,,192 pages,Kensington Publishing Corporation,"""March 6, 2018""",English,1635730295,978-1635730296,5.5 x 0.4 x 8.5 inches,8.8 ounces,The Gingerbread House,Science Fiction - Space Opera,Ryan M. Williams,$17.99,,320.0,Createspace Independent Publishing Platform,October 2013,,1492921378,9781492921370,9 x 6 x 0.72 inches,1.04 pounds,0
958,2713,762,En estado salvaje / The Natural Way of Things (Spanish Edition),Psychological Thrillers,Charlotte Wood,$11.25,,256 pages,Lumen,"""January 9, 2018""",Spanish,8426404200,978-8426404206,6 x 0.6 x 9 inches,12.6 ounces,The Ashes of Arlandia,Science Fiction - Space Opera,William F. F. Wood,$11.99,,266.0,Createspace Independent Publishing Platform,June 2017,,1544729480,9781544729480,9 x 6 x 0.56 inches,0.79 pounds,0
3056,1576,4917,Morals of the Youth,Fantasy : Dark,Jerome Brooke,$7.29,,84 pages,CreateSpace Independent Publishing Platform; 3 edition,"""January 23, 2018""",English,1984172980,978-1984172983,6 x 0.2 x 9 inches,6.4 ounces,Lover of the Immortal Queen  :  The Histories of the Goddess,Fantasy - Dark Fantasy,Jerome Brooke,$9.79,,100.0,Createspace Independent Publishing Platform,March 2017,,1545020825,9781545020821,9 x 6 x 0.21 inches,0.32 pounds,0
3988,2620,7412,Prowess and Purpose: Transcending the Art of Persuasion,Psychological Thrillers,Mark S Oliver,$14.95,,396 pages,"""Mark S Oliver Publications, LLC""","""January 29, 2018""",English,999008218,978-0999008218,5 x 1 x 8 inches,1.1 pounds,"""Hideous Faces, Beautiful Skulls  :  Tales of Horror and the Bizarre""",Fantasy - Dark Fantasy,Mark McLaughlin,$14.99,,214.0,Wildside Press,February 2014,,1479401889,9781479401888,9 x 6 x 0.49 inches,0.7 pounds,0
3843,2471,7073,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Dark Wells,Fantasy - Dark Fantasy,H. A. Halfred,$7.00,,124.0,Createspace Independent Publishing Platform,August 2014,,1499652313,9781499652314,9 x 6 x 0.29 inches,0.42 pounds,0
3037,1109,4906,The Cavaliers Anthology Part Three: Carlson's Cavaliers,Science Fiction : Space Opera,Michael Keegan,$6.99,,134 pages,Independently published,"""September 25, 2017""",English,1549825038,978-1549825033,8.5 x 0.3 x 11 inches,14.6 ounces,The Awakening  :  Part One,Fantasy - Dark Fantasy,Michael Timmins,$11.99,,230.0,Createspace Independent Publishing Platform,March 2017,,1539638618,9781539638612,9 x 6 x 0.48 inches,0.69 pounds,0
1898,281,3794,Warlord of Mars,Science Fiction : Space Opera,Edgar Rice Burroughs,$19.95,,117 pages,Independently published,"""February 26, 2018""",English,1980407967,978-1980407966,6 x 0.3 x 9 inches,8.2 ounces,The Chessmen of Mars,Science Fiction - Space Opera,Edgar Rice Burroughs,$11.99,,212.0,Bottom of the Hill Publishing,December 2011,,161203389X,9781612033891,9 x 6 x 0.45 inches,0.64 pounds,0
2276,1690,4123,Eclipse of the Sun: Age of Shadows: Book 1,Fantasy : Dark,Matthew A. Dickerson,$15.00,,330 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 31, 2017""",English,1983463477,978-1983463471,6 x 0.8 x 9 inches,1.2 pounds,Eclipse of the Sun  :  Age of Shadows: Book 1,Fantasy - Dark Fantasy,Matthew a. Dickerson,$15.00,,330.0,Createspace Independent Publishing Platform,December 2017,,1983463477,9781983463471,9.02 x 5.98 x 0.69 inches,0.97 pounds,1
4142,2471,7829,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Other Mother,Thrillers - Psychological,J. A. Baker,$10.99,,242.0,Bloodhound Books,December 2017,,1912175800,9781912175802,8 x 5.25 x 0.55 inches,0.62 pounds,0
1124,805,1199,"""Legend of the Galactic Heroes, Vol. 5: Mobilization""",Science Fiction : Space Opera,Yoshiki Tanaka and Tyran Grillo,$9.34,Legend of the Galactic Heroes (Book 5),272 pages,Haikasoru,"""November 21, 2017""",English,1421584980,978-1421584980,5.2 x 0.6 x 8 inches,7.8 ounces,"""Legend of the Galactic Heroes, Volume 3  :  Endurance""",Science Fiction - Space Opera,Yoshiki Tanaka and Daniel Huddleston,$15.99,,304.0,Haikasoru,November 2016,,1421584964,9781421584966,7.9 x 5.2 x 0.8 inches,0.55 pounds,0
3597,1084,6471,The Guardian: Guard Beers,Science Fiction : Space Opera,Beth Hoyer,$15.00,,476 pages,Independently published,"""September 30, 2017""",English,1521918619,978-1521918616,8.5 x 1.2 x 11 inches,3 pounds,The Hub,Fantasy - Dark Fantasy,Beth Schluter,$17.99,,270.0,Marketing Concepts Intl,June 2015,,986280895,9780986280894,9.02 x 5.98 x 0.57 inches,0.8 pounds,0
2402,1795,4199,Captive in the Waves: A Gods Above and Below Fantasy Short Story (Volume 21),Fantasy : Dark,Meyari McFarland,$5.99,Gods Above and Below,44 pages,Mary M Raichle,"""December 12, 2017""",English,1944269843,978-1944269845,5 x 0.1 x 8 inches,3.5 ounces,The Slithering Spark  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meyari McFarland,$5.99,,46.0,Mary M Raichle,November 2017,,1944269819,9781944269814,8 x 5 x 0.1 inches,0.12 pounds,0
674,565,437,A Brand New World: Large Print,Science Fiction : Space Opera,Ray Cummings,$12.99,,190 pages,CreateSpace Independent Publishing Platform,"""January 8, 2018""",English,1983419451,978-1983419454,8.5 x 0.4 x 11 inches,1.2 pounds,A Brand New World,Science Fiction - Space Opera,Ray Cummings,$11.99,,142.0,Createspace Independent Publishing Platform,October 2017,,1978199112,9781978199118,11.02 x 8.5 x 0.3 inches,0.76 pounds,0
3012,651,4861,Space Team: Planet of the Japes,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 7),306 pages,Zertex Books,"""December 19, 2017""",English,995623376,978-0995623378,5 x 0.8 x 8 inches,14.2 ounces,Necrospect  :  Chronicles of the Wizard-Detective,Fantasy - Dark Fantasy,J. B. Markes,$10.99,,250.0,Createspace Independent Publishing Platform,April 2017,,1544139020,9781544139029,8 x 5 x 0.57 inches,0.6 pounds,0
249,286,178,Mental Contact,Science Fiction : Space Opera,Beth Martin,$12.99,,200 pages,CreateSpace Independent Publishing Platform,"""February 25, 2018""",English,1975785002,978-1975785000,5.2 x 0.5 x 8 inches,10.2 ounces,Mental Contact,Science Fiction - Space Opera,Beth Martin,$12.99,,200.0,Createspace Independent Publishing Platform,February 2018,,1975785002,9781975785000,7.99 x 5.24 x 0.46 inches,0.51 pounds,1
1616,637,2690,"""Into the Dark: Alexis Carew ,1""",Science Fiction : Space Opera,J a Sutherland,$16.99,Alexis Carew (Book 1),,Darkspace Press,"""December 22, 2017""",English,1948500000,978-1948500005,6 x 0.7 x 9 inches,1 pounds,"""Into the Dark  :  Alexis Carew ,1""",Science Fiction - Space Opera,J. a. Sutherland,$12.99,,310.0,Createspace Independent Publishing Platform,October 2014,,149922320X,9781499223200,9.02 x 5.98 x 0.65 inches,0.92 pounds,0
3048,1576,4914,Morals of the Youth,Fantasy : Dark,Jerome Brooke,$7.29,,84 pages,CreateSpace Independent Publishing Platform; 3 edition,"""January 23, 2018""",English,1984172980,978-1984172983,6 x 0.2 x 9 inches,6.4 ounces,The Prey of the Shield Maidens  :  The Histories of the Legions,Fantasy - Dark Fantasy,Jerome Brooke,$7.79,,40.0,Createspace Independent Publishing Platform,March 2017,,1544908601,9781544908601,9 x 6 x 0.08 inches,0.15 pounds,0
4323,197,8859,The Empress Capsule (Audacity Saga),Science Fiction : Space Opera,R. K. Thorne,$9.99,Audacity Saga (Book 1),328 pages,Iron Antler Books,"""March 12, 2018""",English,997889969,978-0997889963,6 x 0.8 x 9 inches,1.2 pounds,The Stalker,Thrillers - Psychological,Susan K. Droney,$12.99,,288.0,"""World Castle Publishing, LLC""",February 2016,,1629894354,9781629894355,9.02 x 5.98 x 0.65 inches,0.94 pounds,0
1722,2702,3209,The Master of Ballantrae,Psychological Thrillers,Robert Louis Stevenson,,,98 pages,CreateSpace Independent Publishing Platform,"""January 10, 2018""",English,1983627372,978-1983627378,8.5 x 0.2 x 11 inches,11 ounces,The Greatship,Science Fiction - Space Opera,Robert Reed,$31.99,,636.0,West 26th Street Press,November 2013,,786753668,9780786753666,9 x 6 x 1.5 inches,1.85 pounds,0
4362,280,7799,The Horned Moon,Science Fiction : Space Opera,Sean Monaghan,$5.99,,74 pages,CreateSpace Independent Publishing Platform,"""February 26, 2018""",English,1985795671,978-1985795679,5 x 0.2 x 8 inches,4.6 ounces,The Darkness Beneath,Thrillers - Psychological,,$17.99,,336.0,Rethink Press,December 2017,,1781332843,9781781332849,8.5 x 5.5 x 0.75 inches,0.94 pounds,0
347,548,230,Dark Matter: Code Red,Science Fiction : Space Opera,Taylor W Wilson,$9.99,Dark Matter,254 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 9, 2018""",English,1546681744,978-1546681748,5.5 x 0.6 x 8.5 inches,13.9 ounces,Dark Matter  :  Code Red,Science Fiction - Space Opera,Taylor W. Wilson,$9.99,,256.0,Createspace Independent Publishing Platform,January 2018,,1546681744,9781546681748,8.5 x 5.51 x 0.58 inches,0.72 pounds,1
1872,1834,3714,Tales of Levinia,Fantasy : Dark,James Kientopp,$11.95,,,"""Page Publishing, Inc.""","""December 5, 2017""",English,1640823948,978-1640823945,6 x 0.2 x 9 inches,4.6 ounces,Worlds of Samsara,Science Fiction - Space Opera,James Heron,$15.95,,234.0,iUniverse,May 2012,,1469793091,9781469793092,8.5 x 5.5 x 0.53 inches,0.66 pounds,0
2906,2170,4688,The Remembered Queen (The Mad Queen's Massacre),Fantasy : Dark,J. Ellen Ross,,The Mad Queen's Massacre (Book 1),362 pages,Independently published,"""October 9, 2017""",English,1549934791,978-1549934797,6 x 0.9 x 9 inches,1.4 pounds,The Heretic Queen,Fantasy - Dark Fantasy,J. B. Markes,$12.99,,302.0,Createspace Independent Publishing Platform,June 2017,,1523442239,9781523442232,8 x 5 x 0.68 inches,0.73 pounds,0
3505,569,6133,The Music of Mars,Science Fiction : Space Opera,George G. Moore,$15.99,,300 pages,Year of the Book Press,"""January 7, 2018""",English,1945670703,978-1945670701,6 x 0.8 x 9 inches,1.1 pounds,The City of Wizards,Fantasy - Dark Fantasy,George Mazurek,$6.59,,148.0,Createspace Independent Publishing Platform,November 2015,,1519110308,9781519110305,9 x 6 x 0.32 inches,0.46 pounds,0
841,2354,548,The Good Liar,Psychological Thrillers,Catherine McKenzie,$10.99,,382 pages,Lake Union Publishing,"""April 3, 2018""",English,1542047099,978-1542047098,5.5 x 1 x 8.2 inches,12.8 ounces,The Bronze Skies,Science Fiction - Space Opera,Catherine Asaro,$16.00,,336.0,Baen,September 2017,,1481482580,9781481482585,9.1 x 6 x 0.9 inches,0.8 pounds,0
4200,2504,8112,The New Revelation,Psychological Thrillers,Arthur Conan Doyle,$4.49,,36 pages,CreateSpace Independent Publishing Platform,"""February 24, 2018""",English,1985856832,978-1985856837,6 x 0.1 x 9 inches,3.7 ounces,The Goldfish,Thrillers - Psychological,Arthur Train,$9.00,,194.0,Createspace Independent Publishing Platform,July 2017,,1973926954,9781973926955,9 x 6 x 0.41 inches,0.59 pounds,0
654,863,421,Shadows of Angels (Sins of Angels),Science Fiction : Space Opera,Matt Larkin and J.S. Morin,,Sins of Angels (Book 2),179 pages,Magical Scrivener Press,"""November 10, 2017""",English,1942642482,978-1942642480,5.5 x 0.4 x 8.5 inches,10.2 ounces,Fall of Angels,Science Fiction - Space Opera,Matt Larkin and J. S. Morin,$16.99,,216.0,Magical Scrivener Press,November 2017,,1942642571,9781942642572,8.5 x 5.5 x 0.49 inches,0.62 pounds,0
837,1087,541,"""Iridia: Season 1, Episode 5 (Adamanta) (Volume 5)""",Science Fiction : Space Opera,T.Y. Carew and Ella Medler,$7.99,Adamanta (Book 5),98 pages,CreateSpace Independent Publishing Platform,"""September 29, 2017""",English,1977818536,978-1977818539,5 x 0.2 x 8 inches,5.8 ounces,"""Shafts of Kudos  :  Season 1, Episode 2""",Science Fiction - Space Opera,T. y. Carew and Stephen P. Scott,$7.99,,84.0,Createspace Independent Publishing Platform,September 2017,,1977816290,9781977816290,7.99 x 5 x 0.17 inches,0.2 pounds,0
2646,1971,4378,Galbu: The Histories of the Goddess,Fantasy : Dark,Juliet Baranne,,,28 pages,CreateSpace Independent Publishing Platform; 2 edition,"""November 13, 2017""",English,1979745579,978-1979745574,6 x 0.1 x 9 inches,3.2 ounces,Goddess,Fantasy - Dark Fantasy,Juliet Baranne,$7.79,,74.0,Createspace Independent Publishing Platform,September 2017,,1976282764,9781976282768,9.02 x 5.98 x 0.15 inches,0.24 pounds,0
2265,1827,4116,Phobetor Wakes,Fantasy : Dark,Bruce P Way,$14.99,,400 pages,Library and Archives Canada,"""December 6, 2017""",English,994983832,978-0994983831,6 x 0.9 x 9 inches,1.5 pounds,Phobetor Wakes,Fantasy - Dark Fantasy,Bruce P. Way,$14.99,,400.0,Library and Archives Canada,December 2017,,994983832,9780994983831,9 x 6 x 0.82 inches,1.17 pounds,1
2480,1638,4258,When the World Shook,Fantasy : Dark,H. Rider Haggard,$12.12,,306 pages,CreateSpace Independent Publishing Platform,"""January 11, 2018""",English,1983526487,978-1983526480,6 x 0.7 x 9 inches,1.2 pounds,When the World Shook,Fantasy - Dark Fantasy,H. Rider Haggard,$11.30,,306.0,Createspace Independent Publishing Platform,November 2017,,1979610029,9781979610025,9 x 6 x 0.64 inches,0.91 pounds,0
1997,1210,3930,Dutchman,Fantasy : Dark,Richard A. Knaak,$16.00,,336 pages,Permuted Press,"""April 3, 2018""",English,1682613860,978-1682613863,5.5 x 1 x 8.2 inches,12.5 ounces,Dutchman,Fantasy - Dark Fantasy,Richard A. Knaak,$16.00,,336.0,Permuted Press,April 2018,,1682613860,9781682613863,,,1
113,129,91,Space Drifters: The Ghost Ship,Science Fiction : Space Opera,Paul Regnier,$15.99,Space Drifters (Book 3),304 pages,Enclave,"""April 10, 2018""",English,1683700821,978-1683700821,,1.1 pounds,Space Drifters  :  The Ghost Ship,Science Fiction - Space Opera,Paul Regnier,$15.99,,304.0,Enclave,April 2018,,1683700821,9781683700821,,,1
3239,1864,5441,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Severed Oath,Fantasy - Dark Fantasy,Andrew J. Luther,$14.99,,378.0,Vanishing Goblin Inc.,August 2016,,993650287,9780993650284,7.99 x 5 x 0.84 inches,0.9 pounds,0
