_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight
3913,1857,7248,A Witch Shall be born,Fantasy : Dark,Robert E. Howard,$5.99,,50 pages,CreateSpace Independent Publishing Platform,"""December 3, 2017""",English,1981160892,978-1981160891,6 x 0.1 x 9 inches,4.5 ounces,A Witch Shall Be Born,Fantasy - Dark Fantasy,Robert E. Howard,$7.00,,58.0,Createspace Independent Publishing Platform,June 2014,,1500199788,9781500199784,9.02 x 5.98 x 0.12 inches,0.2 pounds
3914,1505,7248,A Witch Shall Be Born: Large Print,Fantasy : Dark,Robert E. Howard,$10.99,,94 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985009420,978-1985009424,8.5 x 0.2 x 11 inches,10.7 ounces,A Witch Shall Be Born,Fantasy - Dark Fantasy,Robert E. Howard,$7.00,,58.0,Createspace Independent Publishing Platform,June 2014,,1500199788,9781500199784,9.02 x 5.98 x 0.12 inches,0.2 pounds
3915,1062,7249,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$6.99,,160.0,Createspace Independent Publishing Platform,June 2014,,1500270903,9781500270902,9.02 x 5.98 x 0.34 inches,0.49 pounds
3916,2535,7249,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$6.99,,160.0,Createspace Independent Publishing Platform,June 2014,,1500270903,9781500270902,9.02 x 5.98 x 0.34 inches,0.49 pounds
3917,387,7250,The Bastard Legion: Book 1,Science Fiction : Space Opera,Gavin G. Smith,$11.97,The Bastard Legion,336 pages,Gollancz,"""February 6, 2018""",English,1473217253,978-1473217256,5 x 0.8 x 7.8 inches,8.5 ounces,The Mountains Rise  :  Book 1,Fantasy - Dark Fantasy,Michael G. Manning,$18.75,,550.0,Createspace Independent Publishing Platform,June 2014,,1500272396,9781500272395,8 x 5.25 x 1.11 inches,1.24 pounds
3918,2221,7260,The Curse of Roc-Thalian (The Magistricide) (Volume 3),Fantasy : Dark,Scott J. Couturier,$14.99,The Magistricide,388 pages,CreateSpace Independent Publishing Platform,"""October 2, 2017""",English,1974575462,978-1974575466,6 x 1 x 9 inches,1.4 pounds,The Mask of Tamrel,Fantasy - Dark Fantasy,Scott J. Couturier,$13.99,,318.0,Createspace Independent Publishing Platform,May 2014,,1499388705,9781499388701,9.02 x 5.98 x 0.71 inches,1.03 pounds
3919,717,7260,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Mask of Tamrel,Fantasy - Dark Fantasy,Scott J. Couturier,$13.99,,318.0,Createspace Independent Publishing Platform,May 2014,,1499388705,9781499388701,9.02 x 5.98 x 0.71 inches,1.03 pounds
3920,1864,7260,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Mask of Tamrel,Fantasy - Dark Fantasy,Scott J. Couturier,$13.99,,318.0,Createspace Independent Publishing Platform,May 2014,,1499388705,9781499388701,9.02 x 5.98 x 0.71 inches,1.03 pounds
3921,61,7260,The Killing of Worlds: Book Two of Succession,Science Fiction : Space Opera,Scott Westerfeld,$7.99,Succession (Book 2),336 pages,Tor Science Fiction,"""July 31, 2018""",English,1250165520,978-1250165527,4.1 x 1.2 x 6.8 inches,1.1 pounds,The Mask of Tamrel,Fantasy - Dark Fantasy,Scott J. Couturier,$13.99,,318.0,Createspace Independent Publishing Platform,May 2014,,1499388705,9781499388701,9.02 x 5.98 x 0.71 inches,1.03 pounds
3922,86,7260,The Risen Empire: Book One of the Succession,Science Fiction : Space Opera,Scott Westerfeld,$7.99,Succession (Book 1),304 pages,Tor Science Fiction,"""June 26, 2018""",English,1250165504,978-1250165503,4.1 x 1.1 x 6.8 inches,1.1 pounds,The Mask of Tamrel,Fantasy - Dark Fantasy,Scott J. Couturier,$13.99,,318.0,Createspace Independent Publishing Platform,May 2014,,1499388705,9781499388701,9.02 x 5.98 x 0.71 inches,1.03 pounds
3923,492,7262,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Dancer of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,556.0,Open Road Media Science & Fantasy,May 2014,,1497643600,9781497643604,8.5 x 5.5 x 1.24 inches,1.54 pounds
3924,492,7263,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Guardsman of Gor,Fantasy - Dark Fantasy,John Norman,$15.99,,368.0,Open Road Media Science & Fantasy,May 2014,,1497644623,9781497644625,8.5 x 5.5 x 0.82 inches,1.03 pounds
3925,492,7264,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Mercenaries of Gor,Fantasy - Dark Fantasy,John Norman,$18.99,,488.0,Open Road Media Science & Fantasy,May 2014,,1497644968,9781497644960,8.5 x 5.5 x 1.08 inches,1.35 pounds
3926,492,7265,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Savages of Gor,Fantasy - Dark Fantasy,John Norman,$15.99,,376.0,Open Road Media Science & Fantasy,May 2014,,1497648629,9781497648623,8.5 x 5.5 x 0.83 inches,1.04 pounds
3927,492,7266,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Smugglers of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,564.0,Open Road Media Science & Fantasy,May 2014,,1497648688,9781497648685,8.5 x 5.5 x 1.26 inches,1.56 pounds
3928,492,7272,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Assassin of Gor,Fantasy - Dark Fantasy,John Norman,$16.99,,396.0,Open Road Media Science & Fantasy,May 2014,,1497636493,9781497636491,8.5 x 5.51 x 0.88 inches,1.1 pounds
3929,492,7274,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Hunters of Gor,Fantasy - Dark Fantasy,John Norman,$15.99,,372.0,Open Road Media Science & Fantasy,May 2014,,1497644801,9781497644809,8.5 x 5.5 x 0.82 inches,1.03 pounds
3930,492,7275,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Kajira of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,536.0,Open Road Media Science & Fantasy,May 2014,,1497644860,9781497644861,8.5 x 5.5 x 1.19 inches,1.48 pounds
3931,492,7276,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Vagabonds of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,544.0,Open Road Media Science & Fantasy,May 2014,,1497648815,9781497648814,8.5 x 5.5 x 1.22 inches,1.51 pounds
3932,492,7281,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Raiders of Gor,Fantasy - Dark Fantasy,John Norman,$14.99,,332.0,Open Road Media Science & Fantasy,May 2014,,1497648572,9781497648579,8.5 x 5.5 x 0.73 inches,0.91 pounds
3933,492,7282,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Rebels of Gor,Fantasy - Dark Fantasy,John Norman,$23.99,,654.0,Open Road Media Science & Fantasy,May 2014,,1497648580,9781497648586,8.5 x 5.5 x 1.44 inches,1.8 pounds
3934,1742,7283,Dracula,Fantasy : Dark,Bram Stoker,$12.95,,154 pages,Independently published,"""December 20, 2017""",English,1973591359,978-1973591351,8.5 x 0.4 x 11 inches,1 pounds,Dracula,Fantasy - Dark Fantasy,Bram Stoker,$16.95,,394.0,Createspace Independent Publishing Platform,May 2014,,149915660X,9781499156607,8.5 x 5.5 x 0.88 inches,1.1 pounds
3935,492,7296,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Beasts of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,520.0,Open Road Media Science & Fantasy,May 2014,,1497637031,9781497637030,8.5 x 5.5 x 1.16 inches,1.44 pounds
3936,492,7299,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Conspirators of Gor,Fantasy - Dark Fantasy,John Norman,$23.99,,682.0,Open Road Media Science & Fantasy,May 2014,,1497643562,9781497643567,8.5 x 5.5 x 1.5 inches,1.88 pounds
3937,492,7300,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Outlaw of Gor,Fantasy - Dark Fantasy,John Norman,$12.99,,220.0,Open Road Media Science & Fantasy,May 2014,,1497648483,9781497648487,8.5 x 5.51 x 0.5 inches,0.62 pounds
3938,492,7301,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Tarnsman of Gor,Fantasy - Dark Fantasy,John Norman,$11.99,,188.0,Open Road Media Science & Fantasy,May 2014,,1497648750,9781497648753,8.4 x 5.5 x 0.6 inches,0.5 pounds
3939,492,7310,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Mariners of Gor,Fantasy - Dark Fantasy,John Norman,$21.99,,590.0,Open Road Media Science & Fantasy,May 2014,,149764495X,9781497644953,8.5 x 5.5 x 1.32 inches,1.64 pounds
3940,492,7311,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Swordsmen of Gor,Fantasy - Dark Fantasy,John Norman,$23.99,,604.0,Open Road Media Science & Fantasy,May 2014,,1497648742,9781497648746,8.5 x 5.5 x 1.35 inches,1.67 pounds
3941,492,7312,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Witness of Gor,Fantasy - Dark Fantasy,John Norman,$26.99,,776.0,Open Road Media Science & Fantasy,May 2014,,1497648858,9781497648852,8.5 x 5.5 x 1.71 inches,2.13 pounds
3942,492,7319,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Explorers of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,548.0,Open Road Media Science & Fantasy,May 2014,,1497644518,9781497644519,8.5 x 5.5 x 1.22 inches,1.51 pounds
3943,492,7320,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Magicians of Gor,Fantasy - Dark Fantasy,John Norman,$23.99,,612.0,Open Road Media Science & Fantasy,May 2014,,1497644917,9781497644915,8.5 x 5.5 x 1.36 inches,1.69 pounds
3944,492,7321,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Marauders of Gor,Fantasy - Dark Fantasy,John Norman,$14.99,,320.0,Open Road Media Science & Fantasy,May 2014,,1497644941,9781497644946,8.5 x 5.5 x 0.72 inches,0.9 pounds
3945,2869,7322,The Global View,Psychological Thrillers,W. L. Liberman,,,288 pages,CreateSpace Independent Publishing Platform,"""November 26, 2017""",English,1981158111,978-1981158119,5.5 x 0.7 x 8.5 inches,15.5 ounces,The Ezekiel Stone,Fantasy - Dark Fantasy,S. L. Plankers,$10.45,,280.0,Createspace,May 2014,,149914007X,9781499140071,9 x 6 x 0.59 inches,0.83 pounds
3946,1868,7322,The Hearth,Fantasy : Dark,Hubert L. Mullins,$12.99,,368 pages,Independently published,"""December 1, 2017""",English,1549921436,978-1549921438,8.5 x 0.9 x 11 inches,2.3 pounds,The Ezekiel Stone,Fantasy - Dark Fantasy,S. L. Plankers,$10.45,,280.0,Createspace,May 2014,,149914007X,9781499140071,9 x 6 x 0.59 inches,0.83 pounds
3947,1561,7329,The Medley of the Dreamers: A Collection of Tales (Songs of the Profane),Fantasy : Dark,J. Alden Reed,$8.00,Songs of the Profane,185 pages,Independently published,"""January 25, 2018""",English,197693298X,978-1976932984,6 x 0.5 x 9 inches,12 ounces,The Whispers of the Fallen  :  Rebellion,Fantasy - Dark Fantasy,J. D. Netto,$12.99,,314.0,Createspace Independent Publishing Platform,May 2014,,1984241192,9781984241191,8 x 5 x 0.7 inches,0.75 pounds
3948,717,7329,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Whispers of the Fallen  :  Rebellion,Fantasy - Dark Fantasy,J. D. Netto,$12.99,,314.0,Createspace Independent Publishing Platform,May 2014,,1984241192,9781984241191,8 x 5 x 0.7 inches,0.75 pounds
3949,651,7329,Space Team: Planet of the Japes,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 7),306 pages,Zertex Books,"""December 19, 2017""",English,0995623376,978-0995623378,5 x 0.8 x 8 inches,14.2 ounces,The Whispers of the Fallen  :  Rebellion,Fantasy - Dark Fantasy,J. D. Netto,$12.99,,314.0,Createspace Independent Publishing Platform,May 2014,,1984241192,9781984241191,8 x 5 x 0.7 inches,0.75 pounds
3950,2002,7333,Abominations: Children of the Fallen Book One,Fantasy : Dark,Nick Lilavois,$5.25,Children of the Fallen (Book 1),40 pages,Independently published,"""November 6, 2017""",English,1973235579,978-1973235576,6 x 0.1 x 9 inches,3.8 ounces,The Architect's Fist  :  Book One of Cain's Web,Fantasy - Dark Fantasy,MR Nick Kominitsky,$9.99,,256.0,Createspace Independent Publishing Platform,April 2014,,1496171608,9781496171603,8 x 5 x 0.58 inches,0.62 pounds
3951,1690,7344,Eclipse of the Sun: Age of Shadows: Book 1,Fantasy : Dark,Matthew A. Dickerson,$15.00,,330 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 31, 2017""",English,1983463477,978-1983463471,6 x 0.8 x 9 inches,1.2 pounds,Jackal  :  Book Two of the Glaring Chronicles,Fantasy - Dark Fantasy,MR Matthew Krause,$11.49,,312.0,Createspace,April 2014,,1517455480,9781517455484,9.02 x 5.98 x 0.7 inches,1.01 pounds
3952,1062,7345,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$9.99,,192.0,Browntrout Publishers,April 2014,,0857756931,9780857756930,7.7 x 5.1 x 0.4 inches,0.3 pounds
3953,2535,7345,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$9.99,,192.0,Browntrout Publishers,April 2014,,0857756931,9780857756930,7.7 x 5.1 x 0.4 inches,0.3 pounds
3954,517,7350,Underworld (Shadows of the Void Space Opera Serial) (Volume 5),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,148 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 14, 2018""",English,1983865834,978-1983865831,5 x 0.3 x 8 inches,7.7 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3955,1073,7350,Prophet of the Godseed (David V. Stewart),Science Fiction : Space Opera,David Van Dyke Stewart and Matthew J. Wellman,$9.99,David V. Stewart (Book 1),234 pages,Createspace Independent Pub,"""October 1, 2017""",English,197387010X,978-1973870104,5 x 0.6 x 8 inches,9.1 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3956,137,7350,Warlord: Fury of the God-Machine (Adeptus Titanicus),Science Fiction : Space Opera,David Annandale,$16.00,Adeptus Titanicus (Book 1),352 pages,Games Workshop; Reprint edition,"""April 3, 2018""",English,1784966827,978-1784966829,5.1 x 0.7 x 7.8 inches,8 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3957,651,7350,Space Team: Planet of the Japes,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 7),306 pages,Zertex Books,"""December 19, 2017""",English,0995623376,978-0995623378,5 x 0.8 x 8 inches,14.2 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3958,652,7350,Space Team: Return of the Dead Guy,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 6),286 pages,Zertex Books,"""December 19, 2017""",English,099562335X,978-0995623354,5 x 0.7 x 8 inches,13.4 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3959,655,7350,Dawn (Shadows of the Void Space Opera Serial) (Volume 3),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,144 pages,CreateSpace Independent Publishing Platform,"""December 18, 2017""",English,1974692701,978-1974692705,5 x 0.3 x 8 inches,7.5 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3960,678,7350,Stranded (Shadows of the Void Space Opera Serial) (Volume 2),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,140 pages,CreateSpace Independent Publishing Platform,"""December 14, 2017""",English,1974602303,978-1974602308,5 x 0.3 x 8 inches,7.4 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3961,717,7350,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3962,752,7350,Shadowrise (Shadows of the Void Space Opera Serial) (Volume 4),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,152 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 1, 2017""",English,1981821333,978-1981821334,5 x 0.4 x 8 inches,7.8 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3963,1852,7350,Rosinanti: Rise of the Dragon Lord (Volume 3),Fantasy : Dark,Kevin J. Kessler,$16.99,Rosinanti,394 pages,"""Lavish Publishing, LLC; 1 edition""","""December 3, 2017""",English,1944985379,978-1944985370,6 x 0.9 x 9 inches,1.5 pounds,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3964,1914,7350,Within the Ice: Book 1 of the Isiir Chronicles,Fantasy : Dark,C. J. LaPolla,,Isiir Chronicles (Book 1),292 pages,Independently published,"""November 22, 2017""",English,1973361965,978-1973361961,5 x 0.7 x 8 inches,13.6 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3965,430,7350,Shadow Battle (Shadows of the Void Space Opera Serial) (Volume 9),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,130 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 28, 2018""",English,1984330012,978-1984330017,5 x 0.3 x 8 inches,7 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3966,434,7350,Mars Born (Shadows of the Void Space Opera Serial) (Volume 8),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,154 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 27, 2018""",English,1984295187,978-1984295187,5 x 0.4 x 8 inches,8 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3967,439,7350,The Navigators: Book One of the Pathfinders Series,Science Fiction : Space Opera,David Hawkins,,The Pathfinders (Book 1),370 pages,Independently published,"""January 25, 2018""",English,1976995698,978-1976995699,6 x 0.9 x 9 inches,1.4 pounds,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3968,445,7350,Trapped (Shadows of the Void Space Opera Serial) (Volume 7),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,138 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 24, 2018""",English,1984183435,978-1984183439,5 x 0.3 x 8 inches,7.4 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3969,449,7350,Warden of the Blade (Castellan Crowe),Science Fiction : Space Opera,David Annandale,$13.98,Castellan Crowe (Book 1),320 pages,Games Workshop; Reprint edition,"""January 23, 2018""",English,1784966258,978-1784966256,5.1 x 0.7 x 7.8 inches,8 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3970,459,7350,Burned (Shadows of the Void Space Opera Seral) (Volume 6),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Seral,146 pages,CreateSpace Independent Publishing Platform; 1 edition,"""January 21, 2018""",English,1984082507,978-1984082503,5 x 0.3 x 8 inches,7.7 ounces,Whispers of the Goddess,Fantasy - Dark Fantasy,David J. West,$10.99,,96.0,Createspace Independent Publishing Platform,April 2014,,1499309619,9781499309614,9 x 6 x 0.2 inches,0.31 pounds
3971,2261,7355,The Watcher,Psychological Thrillers,Caroline Eriksson and Tara F. Chace,$14.95,,,AmazonCrossing,"""September 18, 2018""",English,1503905403,978-1503905405,5.5 x 1 x 8.2 inches,1.1 pounds,The Undead Sorceress,Fantasy - Dark Fantasy,Jf Garrard and J. F. Garrard,$17.99,,500.0,Dark Helix Press Inc.,April 2014,,0991742524,9780991742523,7.99 x 5 x 1.11 inches,1.19 pounds
3972,1820,7357,The Thousand Scars (Counterbalance) (Volume 1),Fantasy : Dark,Michael R Baker,$14.99,Counterbalance,376 pages,Nordland Publishing,"""December 7, 2017""",English,8283310291,978-8283310290,5.5 x 0.9 x 8.5 inches,1.2 pounds,Scars,Fantasy - Dark Fantasy,C. Michael Lorion,$14.99,,304.0,Storytelling Unbound Enterprises,April 2014,,1500254568,9781500254568,8.5 x 5.5 x 0.68 inches,0.85 pounds
